date,open,high,low,close,volume
2021-04-07,2000.0,2000.0,2000.0,2000.0,226.0
2021-04-08,2000.0,2000.0,2000.0,2000.0,20.0
2021-04-09,2000.0,2000.0,2000.0,2000.0,1448.0
2021-04-12,2000.0,2000.0,1925.0,1925.0,1012.0
2021-04-13,2025.0,2025.0,2025.0,2025.0,380.0
2021-04-14,2042.5,2050.0,2042.5,2050.0,1196.0
2021-04-15,2025.0,2025.0,2000.0,2000.0,860.0
2021-04-16,2000.0,2000.0,2000.0,2000.0,700.0
2021-04-19,2000.0,2000.0,1950.0,1950.0,190.0
2021-04-20,2000.0,2042.5,2000.0,2042.5,612.0
2021-04-21,2040.0,2040.0,2025.0,2025.0,506.0
2021-04-22,2025.0,2025.0,2000.0,2000.0,5832.0
2021-04-23,2000.0,2000.0,2000.0,2000.0,1280.0
2021-04-26,1997.5,2000.0,1997.5,2000.0,310.0
2021-04-27,2000.0,2000.0,1975.0,1975.0,214.0
2021-04-28,2000.0,2000.0,1990.0,1990.0,1990.0
2021-04-29,2000.0,2000.0,1990.0,1990.0,2442.0
2021-04-30,1990.0,2000.0,1990.0,2000.0,174.0
2021-05-03,1997.5,2000.0,1997.5,2000.0,340.0
2021-05-04,2000.0,2000.0,2000.0,2000.0,1550.0
2021-05-05,2000.0,2000.0,2000.0,2000.0,2164.0
2021-05-06,2025.0,2050.0,2025.0,2050.0,348.0
2021-05-07,2050.0,2050.0,2050.0,2050.0,4.0
2021-05-10,2015.0,2050.0,2015.0,2050.0,954.0
2021-05-11,2095.0,2095.0,2075.0,2075.0,342.0
2021-05-12,2095.0,2095.0,2075.0,2075.0,342.0
2021-05-14,2075.0,2075.0,2075.0,2075.0,3560.0
2021-05-17,2055.0,2075.0,2055.0,2075.0,6152.0
2021-05-18,1850.0,1987.5,1850.0,1987.5,6882.0
2021-05-19,1875.0,1875.0,1845.0,1845.0,3422.0
2021-05-20,1825.0,1825.0,1825.0,1825.0,638.0
2021-05-21,1800.0,1825.0,1800.0,1825.0,2990.0
2021-05-24,1800.0,1825.0,1800.0,1825.0,2990.0
2021-05-25,1895.0,1895.0,1875.0,1875.0,76.0
2021-05-26,1875.0,1875.0,1875.0,1875.0,1736.0
2021-05-27,1875.0,1897.5,1875.0,1897.5,1322.0
2021-05-28,1897.5,1900.0,1897.5,1900.0,182.0
2021-05-31,1900.0,1922.5,1900.0,1922.5,994.0
2021-06-01,1900.0,1900.0,1900.0,1900.0,1010.0
2021-06-02,1897.5,1897.5,1897.5,1897.5,1108.0
2021-06-03,1897.5,1897.5,1895.0,1895.0,280.0
2021-06-04,1895.0,1897.5,1895.0,1897.5,2660.0
2021-06-07,1895.0,1900.0,1895.0,1900.0,3502.0
2021-06-08,1897.5,1917.5,1897.5,1917.5,1712.0
2021-06-09,1922.5,1922.5,1917.5,1917.5,3170.0
2021-06-10,1922.5,1925.0,1922.5,1925.0,1844.0
2021-06-11,1945.0,1945.0,1925.0,1925.0,13118.0
2021-06-14,1950.0,1950.0,1925.0,1925.0,1348.0
2021-06-15,1925.0,1925.0,1925.0,1925.0,1850.0
2021-06-16,1930.0,1950.0,1930.0,1950.0,84.0
2021-06-17,1950.0,1950.0,1925.0,1925.0,5486.0
2021-06-18,1925.0,1967.5,1925.0,1967.5,2038.0
2021-06-21,1950.0,1975.0,1950.0,1975.0,7618.0
2021-06-22,1972.5,1972.5,1950.0,1950.0,6456.0
2021-06-23,1950.0,1975.0,1950.0,1975.0,1034.0
2021-06-24,1972.5,1975.0,1972.5,1975.0,2342.0
2021-06-25,1955.0,1955.0,1955.0,1955.0,10.0
2021-06-28,1987.5,2000.0,1987.5,2000.0,9254.0
2021-06-29,1995.0,2000.0,1995.0,2000.0,4162.0
2021-06-30,1997.5,2000.0,1997.5,2000.0,2134.0
2021-07-01,1950.0,1950.0,1950.0,1950.0,420.0
2021-07-02,2000.0,2000.0,2000.0,2000.0,616.0
2021-07-05,1987.5,1987.5,1987.5,1987.5,2244.0
2021-07-06,1987.5,2000.0,1987.5,2000.0,2672.0
2021-07-07,1995.0,1995.0,1987.5,1987.5,130.0
2021-07-08,1955.0,1987.5,1955.0,1987.5,208.0
2021-07-09,1985.0,1985.0,1950.0,1950.0,190.0
2021-07-12,1950.0,1950.0,1950.0,1950.0,114.0
2021-07-13,1982.5,1982.5,1982.5,1982.5,246.0
2021-07-15,1985.0,1985.0,1950.0,1950.0,834.0
2021-07-16,1975.0,1975.0,1975.0,1975.0,648.0
2021-07-19,1950.0,1987.5,1950.0,1987.5,1976.0
2021-07-20,1950.0,1987.5,1950.0,1987.5,1976.0
