date,open,high,low,close,volume
2021-04-07,1390.0,1390.0,1390.0,1390.0,45.0
2021-04-08,1390.0,1390.0,1390.0,1390.0,2.0
2021-04-09,1385.0,1385.0,1385.0,1385.0,22.0
2021-04-12,1385.0,1385.0,1385.0,1385.0,104.0
2021-04-13,1385.0,1385.0,1300.0,1300.0,1530.0
2021-04-14,1300.0,1375.0,1300.0,1375.0,138.0
2021-04-15,1305.0,1305.0,1300.0,1300.0,1070.0
2021-04-19,1305.0,1305.0,1300.0,1300.0,627.0
2021-04-20,1300.0,1300.0,1300.0,1300.0,7860.0
2021-04-21,1295.0,1295.0,1285.0,1285.0,160.0
2021-04-22,1285.0,1285.0,1285.0,1285.0,170.0
2021-04-23,1285.0,1285.0,1270.0,1270.0,2042.0
2021-04-26,1270.0,1270.0,1270.0,1270.0,57.0
2021-04-27,1285.0,1285.0,1275.0,1275.0,249.0
2021-04-28,1285.0,1300.0,1285.0,1300.0,1191.0
2021-04-29,1300.0,1300.0,1300.0,1300.0,626.0
2021-04-30,1305.0,1365.0,1305.0,1365.0,1879.0
2021-05-03,1340.0,1340.0,1340.0,1340.0,1846.0
2021-05-04,1340.0,1340.0,1300.0,1300.0,470.0
2021-05-05,1300.0,1300.0,1300.0,1300.0,525.0
2021-05-06,1300.0,1320.0,1300.0,1320.0,310.0
2021-05-07,1320.0,1400.0,1320.0,1400.0,6627.0
2021-05-10,1400.0,1405.0,1400.0,1405.0,1401.0
2021-05-11,1400.0,1400.0,1400.0,1400.0,1202.0
2021-05-12,1400.0,1400.0,1400.0,1400.0,1202.0
2021-05-14,1400.0,1405.0,1400.0,1405.0,2607.0
2021-05-17,1400.0,1445.0,1400.0,1445.0,1347.0
2021-05-18,1410.0,1410.0,1410.0,1410.0,1276.0
2021-05-19,1410.0,1410.0,1400.0,1400.0,4880.0
2021-05-20,1400.0,1405.0,1400.0,1405.0,3786.0
2021-05-21,1405.0,1445.0,1405.0,1445.0,3706.0
2021-05-24,1405.0,1445.0,1405.0,1445.0,3706.0
2021-05-25,1440.0,1440.0,1440.0,1440.0,373.0
2021-05-26,1435.0,1435.0,1430.0,1430.0,286.0
2021-05-27,1420.0,1420.0,1410.0,1410.0,2099.0
2021-05-28,1440.0,1445.0,1440.0,1445.0,6292.0
2021-05-31,1445.0,1445.0,1445.0,1445.0,975.0
2021-06-01,1445.0,1445.0,1440.0,1440.0,1496.0
2021-06-02,1445.0,1450.0,1445.0,1450.0,679.0
2021-06-03,1440.0,1450.0,1440.0,1450.0,450.0
2021-06-04,1450.0,1485.0,1450.0,1485.0,210.0
2021-06-07,1485.0,1495.0,1485.0,1495.0,3103.0
2021-06-08,1495.0,1560.0,1495.0,1560.0,3307.0
2021-06-09,1560.0,1645.0,1560.0,1645.0,4369.0
2021-06-10,1600.0,1600.0,1600.0,1600.0,486.0
2021-06-11,1575.0,1575.0,1480.0,1480.0,3412.0
2021-06-14,1590.0,1590.0,1590.0,1590.0,1390.0
2021-06-15,1705.0,1705.0,1705.0,1705.0,5760.0
2021-06-16,1830.0,1830.0,1830.0,1830.0,14677.0
2021-06-17,1830.0,1830.0,1810.0,1810.0,15637.0
2021-06-18,1890.0,1890.0,1800.0,1800.0,3096.0
2021-06-21,1665.0,1800.0,1665.0,1800.0,9977.0
2021-06-22,1830.0,1840.0,1830.0,1840.0,8599.0
2021-06-23,1840.0,1845.0,1840.0,1845.0,683.0
2021-06-24,1950.0,1950.0,1930.0,1930.0,1745.0
2021-06-25,1900.0,1900.0,1900.0,1900.0,1681.0
2021-06-28,1900.0,1900.0,1895.0,1895.0,354.0
2021-06-29,1895.0,1895.0,1890.0,1890.0,5767.0
2021-06-30,1890.0,1890.0,1890.0,1890.0,1074.0
2021-07-01,1895.0,1935.0,1895.0,1935.0,258.0
2021-07-02,1935.0,1945.0,1935.0,1945.0,329.0
2021-07-05,1945.0,1945.0,1855.0,1855.0,1602.0
2021-07-06,1855.0,1855.0,1850.0,1850.0,959.0
2021-07-07,1850.0,1850.0,1800.0,1800.0,10706.0
2021-07-08,1800.0,1845.0,1800.0,1845.0,4340.0
2021-07-09,1845.0,1845.0,1840.0,1840.0,70.0
2021-07-12,1840.0,1840.0,1840.0,1840.0,875.0
2021-07-13,1820.0,1820.0,1820.0,1820.0,1038.0
2021-07-14,1840.0,1840.0,1840.0,1840.0,1125.0
2021-07-15,1840.0,1850.0,1840.0,1850.0,4780.0
2021-07-16,1850.0,1935.0,1850.0,1935.0,108.0
2021-07-19,1855.0,1855.0,1855.0,1855.0,573.0
2021-07-20,1855.0,1855.0,1855.0,1855.0,573.0
2021-07-21,1925.0,1925.0,1900.0,1900.0,3599.0
2021-07-22,1900.0,1945.0,1900.0,1945.0,5404.0
2021-07-23,1950.0,1950.0,1905.0,1905.0,3480.0
2021-07-26,1950.0,1950.0,1910.0,1910.0,6839.0
2021-07-27,1915.0,1945.0,1915.0,1945.0,9370.0
2021-07-28,1850.0,1850.0,1845.0,1845.0,458.0
2021-07-29,1840.0,1840.0,1820.0,1820.0,197.0
2021-07-30,1800.0,1800.0,1685.0,1685.0,1348.0
2021-08-02,1685.0,1685.0,1680.0,1680.0,1381.0
2021-08-03,1675.0,1675.0,1670.0,1670.0,1390.0
2021-08-04,1670.0,1700.0,1670.0,1700.0,1890.0
2021-08-05,1700.0,1700.0,1695.0,1695.0,619.0
2021-08-06,1695.0,1695.0,1695.0,1695.0,2342.0
2021-08-09,1700.0,1705.0,1700.0,1705.0,731.0
2021-08-10,1830.0,1830.0,1800.0,1800.0,1495.0
2021-08-11,1800.0,1800.0,1795.0,1795.0,385.0
2021-08-12,1775.0,1775.0,1775.0,1775.0,182.0
2021-08-13,1775.0,1775.0,1775.0,1775.0,365.0
2021-08-16,1775.0,1775.0,1760.0,1760.0,2802.0
2021-08-17,1760.0,1760.0,1755.0,1755.0,455.0
2021-08-18,1755.0,1775.0,1755.0,1775.0,1781.0
2021-08-19,1775.0,1775.0,1775.0,1775.0,183.0
2021-08-20,1795.0,1800.0,1795.0,1800.0,362.0
2021-08-23,1800.0,1800.0,1800.0,1800.0,705.0
2021-08-24,1800.0,1800.0,1800.0,1800.0,17987.0
2021-08-25,1800.0,1800.0,1800.0,1800.0,3188.0
2021-08-26,1800.0,1800.0,1780.0,1780.0,2037.0
2021-08-27,1780.0,1800.0,1780.0,1800.0,2155.0
2021-08-30,1800.0,1800.0,1800.0,1800.0,2525.0
