date,open,high,low,close,volume
2025-05-12,128.55,128.55,128.55,128.55,0.0
2025-05-13,127.92,127.92,127.92,127.92,0.0
2025-05-14,128.97,128.97,128.97,128.97,0.0
2025-05-15,129.8,129.8,129.8,129.8,0.0
2025-05-16,131.1,131.1,131.1,131.1,0.0
2025-05-19,131.85,131.85,131.85,131.85,0.0
2025-05-20,131.05,131.05,131.05,131.05,0.0
2025-05-21,129.71,129.71,129.71,129.71,0.0
2025-05-22,129.98,129.98,129.98,129.98,0.0
2025-05-23,132.74,132.74,132.74,132.74,0.0
2025-05-26,137.16,137.16,137.16,137.16,0.0
2025-05-27,140.69,140.69,140.69,140.69,0.0
2025-05-28,147.86,147.86,147.86,147.86,0.0
2025-05-29,147.86,147.86,147.86,147.86,0.0
2025-05-30,155.65,155.65,155.65,155.65,0.0
2025-06-02,158.31,158.31,158.31,158.31,0.0
2025-06-03,162.99,162.99,162.99,162.99,0.0
2025-06-04,159.92,159.92,159.92,159.92,0.0
2025-06-05,155.94,155.94,155.94,155.94,0.0
2025-06-10,152.67,152.67,152.67,152.67,0.0
2025-06-11,152.51,152.51,152.51,152.51,0.0
2025-06-12,152.86,152.86,152.86,152.86,0.0
2025-06-13,155.39,155.39,155.39,155.39,0.0
2025-06-16,153.56,153.56,153.56,153.56,0.0
2025-06-17,154.69,154.69,154.69,154.69,0.0
2025-06-18,154.49,154.49,154.49,154.49,0.0
2025-06-19,150.83,150.83,150.83,150.83,0.0
2025-06-20,152.47,152.47,152.47,152.47,0.0
2025-06-23,149.5,149.5,149.5,149.5,0.0
2025-06-24,143.45,143.45,143.45,143.45,0.0
2025-06-25,141.89,141.89,141.89,141.89,0.0
2025-06-26,133.89,133.89,133.89,133.89,0.0
2025-06-27,129.78,129.78,129.78,129.78,0.0
2025-06-30,126.46,126.46,126.46,126.46,0.0
2025-07-01,125.96,125.96,125.96,125.96,0.0
2025-07-02,128.84,128.84,128.84,128.84,0.0
2025-07-03,131.22,131.22,131.22,131.22,0.0
2025-07-04,133.24,133.24,133.24,133.24,0.0
2025-07-07,133.4,133.4,133.4,133.4,0.0
2025-07-08,134.55,134.55,134.55,134.55,0.0
2025-07-09,132.48,132.48,132.48,132.48,0.0
2025-07-10,131.27,131.27,131.27,131.27,0.0
2025-07-11,131.65,131.65,131.65,131.65,0.0
2025-07-14,130.22,130.22,130.22,130.22,0.0
2025-07-15,131.02,131.02,131.02,131.02,0.0
2025-07-16,132.59,132.59,132.59,132.59,0.0
2025-07-17,131.93,131.93,131.93,131.93,0.0
2025-07-18,131.75,131.75,131.75,131.75,0.0
2025-07-21,133.06,133.06,133.06,133.06,0.0
2025-07-22,134.61,134.61,134.61,134.61,0.0
2025-07-23,138.34,138.34,138.34,138.34,0.0
2025-07-24,139.71,139.71,139.71,139.71,0.0
2025-07-25,136.39,136.39,136.39,136.39,0.0
2025-07-28,134.55,134.55,134.55,134.55,0.0
2025-07-29,135.91,135.91,135.91,135.91,0.0
2025-07-30,135.88,135.88,135.88,135.88,0.0
2025-07-31,138.83,138.83,138.83,138.83,0.0
2025-08-01,138.9,138.9,138.9,138.9,0.0
2025-08-04,137.14,137.14,137.14,137.14,0.0
2025-08-05,138.15,138.15,138.15,138.15,0.0
2025-08-06,138.37,138.37,138.37,138.37,0.0
2025-08-07,138.37,138.37,138.37,138.37,0.0
2025-08-08,137.32,137.32,137.32,137.32,0.0
2025-08-11,136.99,136.99,136.99,136.99,0.0
2025-08-12,135.88,135.88,135.88,135.88,0.0
2025-08-13,136.99,136.99,136.99,136.99,0.0
2025-08-14,137.18,137.18,137.18,137.18,0.0
2025-08-15,137.18,137.18,137.18,137.18,0.0
2025-08-18,139.13,139.13,139.13,139.13,0.0
2025-08-19,140.04,140.04,140.04,140.04,0.0
2025-08-20,141.27,141.27,141.27,141.27,0.0
2025-08-21,141.2,141.2,141.2,141.2,0.0
2025-08-22,142.49,142.49,142.49,142.49,0.0
2025-08-25,143.89,143.89,143.89,143.89,0.0
2025-08-26,142.06,142.06,142.06,142.06,0.0
2025-08-27,138.04,138.04,138.04,138.04,0.0
2025-08-28,138.46,138.46,138.46,138.46,0.0
2025-08-29,137.31,137.31,137.31,137.31,0.0
2025-09-01,138.77,138.77,138.77,138.77,0.0
2025-09-02,137.76,137.76,137.76,137.76,0.0
2025-09-03,136.53,136.53,136.53,136.53,0.0
2025-09-04,136.53,136.53,136.53,136.53,0.0
2025-09-05,138.17,138.17,138.17,138.17,0.0
2025-09-08,138.39,138.39,138.39,138.39,0.0
2025-09-09,138.45,138.45,138.45,138.45,0.0
2025-09-10,139.39,139.39,139.39,139.39,0.0
2025-09-11,140.82,140.82,140.82,140.82,0.0
2025-09-12,141.0,141.0,141.0,141.0,0.0
2025-09-15,142.19,142.19,142.19,142.19,0.0
2025-09-16,142.01,142.01,142.01,142.01,0.0
2025-09-17,141.25,141.25,141.25,141.25,0.0
2025-09-18,142.19,142.19,142.19,142.19,0.0
2025-09-19,142.55,142.55,142.55,142.55,0.0
2025-09-22,143.57,143.57,143.57,143.57,0.0
2025-09-23,142.38,142.38,142.38,142.38,0.0
2025-09-24,137.74,137.74,137.74,137.74,0.0
2025-09-25,134.85,134.85,134.85,134.85,0.0
2025-09-26,118.39,118.39,118.39,118.39,0.0
2025-09-29,119.09,119.09,119.09,119.09,0.0
2025-09-30,121.66,121.66,121.66,121.66,0.0
2025-10-01,122.54,122.54,122.54,122.54,0.0
2025-10-02,124.43,124.43,124.43,124.43,0.0
2025-10-03,126.36,126.36,126.36,126.36,0.0
2025-10-06,131.68,131.68,131.68,131.68,0.0
2025-10-07,130.0,130.0,130.0,130.0,0.0
2025-10-08,127.9,127.9,127.9,127.9,0.0
2025-10-09,126.51,126.51,126.51,126.51,0.0
2025-10-10,129.07,129.07,129.07,129.07,0.0
2025-10-13,132.12,132.12,132.12,132.12,0.0
2025-10-14,130.44,130.44,130.44,130.44,0.0
2025-10-15,131.37,131.37,131.37,131.37,0.0
2025-10-16,129.32,129.32,129.32,129.32,0.0
2025-10-17,128.07,128.07,128.07,128.07,0.0
2025-10-20,128.88,128.88,128.88,128.88,0.0
2025-10-21,129.32,129.32,129.32,129.32,0.0
2025-10-22,128.15,128.15,128.15,128.15,0.0
2025-10-23,126.65,126.65,126.65,126.65,0.0
2025-10-24,126.95,126.95,126.95,126.95,0.0
2025-10-27,127.69,127.69,127.69,127.69,0.0
2025-10-28,128.59,128.59,128.59,128.59,0.0
2025-10-29,127.33,127.33,127.33,127.33,0.0
2025-10-30,124.43,124.43,124.43,124.43,0.0
2025-10-31,123.7,123.7,123.7,123.7,0.0
2025-11-03,122.24,122.24,122.24,122.24,0.0
2025-11-04,120.52,120.52,120.52,120.52,0.0
2025-11-05,121.84,121.84,121.84,121.84,0.0
2025-11-06,124.43,124.43,124.43,124.43,0.0
2025-11-07,127.98,127.98,127.98,127.98,0.0
2025-11-10,131.46,131.46,131.46,131.46,0.0
2025-11-11,134.35,134.35,134.35,134.35,0.0
2025-11-12,130.35,130.35,130.35,130.35,0.0
2025-11-13,125.5,125.5,125.5,125.5,0.0
2025-11-14,124.86,124.86,124.86,124.86,0.0
2025-11-17,124.51,124.51,124.51,124.51,0.0
2025-11-18,122.1,122.1,122.1,122.1,0.0
2025-11-19,122.89,122.89,122.89,122.89,0.0
2025-11-20,124.2,124.2,124.2,124.2,0.0
2025-11-21,122.84,122.84,122.84,122.84,0.0
2025-11-24,123.77,123.77,123.77,123.77,0.0
2025-11-25,123.36,123.36,123.36,123.36,0.0
2025-11-26,121.16,121.16,121.16,121.16,0.0
2025-11-27,120.59,120.59,120.59,120.59,0.0
2025-11-28,122.49,122.49,122.49,122.49,0.0
2025-12-01,123.14,123.14,123.14,123.14,0.0
2025-12-02,121.55,121.55,121.55,121.55,0.0
2025-12-03,122.79,122.79,122.79,122.79,0.0
2025-12-04,122.99,122.99,122.99,122.99,0.0
2025-12-05,123.69,123.69,123.69,123.69,0.0
2025-12-08,121.78,121.78,121.78,121.78,0.0
2025-12-09,123.99,123.99,123.99,123.99,0.0
2025-12-10,122.97,122.97,122.97,122.97,0.0
2025-12-11,124.71,124.71,124.71,124.71,0.0
2025-12-12,125.4,125.4,125.4,125.4,0.0
2025-12-15,125.48,125.48,125.48,125.48,0.0
2025-12-16,125.63,125.63,125.63,125.63,0.0
2025-12-17,126.2,126.2,126.2,126.2,0.0
2025-12-18,128.63,128.63,128.63,128.63,0.0
2025-12-19,128.91,128.91,128.91,128.91,0.0
2025-12-22,127.01,127.01,127.01,127.01,0.0
