date,open,high,low,close,volume
2022-12-30,10210.0,10210.0,10210.0,10210.0,50274.0
2023-01-02,10220.0,10925.0,10220.0,10925.0,14868.0
2023-01-03,10920.0,10920.0,10500.0,10500.0,31367.0
2023-01-04,10475.0,10500.0,10475.0,10500.0,20463.0
2023-01-05,10290.0,10485.0,10290.0,10485.0,9471.0
2023-01-06,10460.0,10460.0,10370.0,10370.0,2144.0
2023-01-09,10290.0,10290.0,10190.0,10190.0,17793.0
2023-01-10,10005.0,10200.0,10005.0,10200.0,11444.0
2023-01-11,10100.0,10100.0,10000.0,10000.0,32458.0
2023-01-12,10200.0,10200.0,10200.0,10200.0,3242.0
2023-01-13,10200.0,10200.0,10190.0,10190.0,1684.0
2023-01-16,10200.0,10200.0,10175.0,10175.0,864.0
2023-01-17,10175.0,10175.0,10000.0,10000.0,8718.0
2023-01-18,10090.0,10090.0,10000.0,10000.0,23407.0
2023-01-19,10000.0,10000.0,10000.0,10000.0,4589.0
2023-01-20,10000.0,10000.0,10000.0,10000.0,2722.0
2023-01-23,10000.0,10000.0,10000.0,10000.0,14486.0
2023-01-24,10000.0,10000.0,10000.0,10000.0,2952.0
2023-01-25,10000.0,10000.0,10000.0,10000.0,6663.0
2023-01-26,10000.0,10050.0,10000.0,10050.0,2951.0
2023-01-27,10050.0,10050.0,10050.0,10050.0,1690.0
2023-01-30,10050.0,10050.0,10050.0,10050.0,2129.0
2023-01-31,10050.0,10150.0,10050.0,10150.0,18653.0
2023-02-01,10105.0,10450.0,10105.0,10450.0,73631.0
2023-02-02,10300.0,10445.0,10300.0,10445.0,6768.0
2023-02-03,10440.0,10440.0,10300.0,10300.0,109586.0
2023-02-06,10400.0,10495.0,10400.0,10495.0,222028.0
2023-02-07,10360.0,10495.0,10360.0,10495.0,90975.0
2023-02-08,10495.0,10495.0,10485.0,10485.0,3408.0
2023-02-09,10490.0,10490.0,10475.0,10475.0,3858.0
2023-02-10,10480.0,10480.0,10400.0,10400.0,142.0
2023-02-13,10350.0,10400.0,10350.0,10400.0,657.0
2023-02-14,10400.0,10400.0,10305.0,10305.0,3101.0
2023-02-15,10250.0,10250.0,10195.0,10195.0,16371.0
2023-02-16,10195.0,10200.0,10195.0,10200.0,3955.0
2023-02-17,10150.0,10200.0,10150.0,10200.0,2560.0
2023-02-20,10200.0,10200.0,10200.0,10200.0,1043.0
2023-02-21,10225.0,10225.0,10200.0,10200.0,4910.0
2023-02-22,10200.0,10200.0,10200.0,10200.0,2580.0
2023-02-23,10200.0,10235.0,10200.0,10235.0,765.0
2023-02-24,10200.0,10200.0,10195.0,10195.0,2764.0
2023-02-27,10200.0,10200.0,10150.0,10150.0,768.0
2023-02-28,10050.0,10100.0,10050.0,10100.0,6759.0
2023-03-01,10095.0,10095.0,10010.0,10010.0,2829.0
2023-03-02,10010.0,10010.0,10010.0,10010.0,13717.0
2023-03-03,10010.0,10010.0,10000.0,10000.0,1858.0
2023-03-06,10000.0,10010.0,10000.0,10010.0,5727.0
2023-03-07,10010.0,10100.0,10010.0,10100.0,369.0
2023-03-08,10010.0,10010.0,10000.0,10000.0,6530.0
2023-03-09,9990.0,10000.0,9990.0,10000.0,1692.0
2023-03-10,10000.0,10000.0,10000.0,10000.0,1596.0
2023-03-13,10000.0,10000.0,9995.0,9995.0,2988.0
2023-03-14,9995.0,9995.0,9800.0,9800.0,2922.0
2023-03-15,9800.0,9890.0,9800.0,9890.0,4822.0
2023-03-16,9890.0,9890.0,9850.0,9850.0,6665.0
2023-03-17,9805.0,9805.0,9805.0,9805.0,1618.0
2023-03-20,9600.0,9600.0,9600.0,9600.0,5013.0
2023-03-21,9505.0,9505.0,9500.0,9500.0,3877.0
2023-03-22,9500.0,9500.0,9500.0,9500.0,4109.0
2023-03-23,9495.0,9500.0,9495.0,9500.0,2067.0
2023-03-24,9500.0,9520.0,9500.0,9520.0,3830.0
2023-03-27,9520.0,9530.0,9520.0,9530.0,932.0
2023-03-28,9520.0,9520.0,9500.0,9500.0,6845.0
2023-03-29,9500.0,9500.0,9500.0,9500.0,964.0
2023-03-30,9500.0,9500.0,9500.0,9500.0,1489.0
2023-03-31,9500.0,9500.0,9500.0,9500.0,5870.0
2023-04-03,9495.0,9500.0,9495.0,9500.0,1852.0
2023-04-04,9400.0,9450.0,9400.0,9450.0,1423.0
2023-04-05,9450.0,9450.0,9400.0,9400.0,3566.0
2023-04-06,9450.0,9450.0,9300.0,9300.0,2080.0
2023-04-07,9300.0,9400.0,9300.0,9400.0,569.0
2023-04-10,9300.0,9400.0,9300.0,9400.0,569.0
2023-04-11,9400.0,9400.0,9395.0,9395.0,3291.0
2023-04-12,9100.0,9300.0,9100.0,9300.0,1271.0
2023-04-13,9200.0,9200.0,9200.0,9200.0,1440.0
2023-04-14,9230.0,9230.0,9190.0,9190.0,3899.0
2023-04-17,9190.0,9190.0,9050.0,9050.0,945.0
2023-04-18,9190.0,9190.0,9050.0,9050.0,945.0
2023-04-19,9000.0,9000.0,8995.0,8995.0,2241.0
2023-04-20,8995.0,9000.0,8995.0,9000.0,7868.0
2023-04-21,8995.0,9000.0,8995.0,9000.0,7868.0
2023-04-24,9000.0,9050.0,9000.0,9050.0,5005.0
2023-04-25,9000.0,9145.0,9000.0,9145.0,4897.0
2023-04-26,9050.0,9150.0,9050.0,9150.0,218.0
2023-04-27,9145.0,9150.0,9145.0,9150.0,1056.0
2023-04-28,9150.0,9275.0,9150.0,9275.0,455.0
2023-05-01,9150.0,9275.0,9150.0,9275.0,455.0
2023-05-02,9275.0,9400.0,9275.0,9400.0,586.0
2023-05-03,9275.0,9400.0,9275.0,9400.0,586.0
2023-05-04,9350.0,9475.0,9350.0,9475.0,1423.0
2023-05-05,9475.0,9490.0,9475.0,9490.0,585.0
2023-05-08,9490.0,9490.0,9400.0,9400.0,2873.0
2023-05-09,9400.0,9500.0,9400.0,9500.0,2084.0
2023-05-10,9495.0,9500.0,9495.0,9500.0,22947.0
2023-05-11,9490.0,9500.0,9490.0,9500.0,412.0
2023-05-12,9495.0,9500.0,9495.0,9500.0,1187.0
2023-05-15,9500.0,9500.0,9500.0,9500.0,1867.0
2023-05-16,9500.0,9500.0,9500.0,9500.0,1577.0
2023-05-17,9500.0,9500.0,9500.0,9500.0,1661.0
2023-05-18,9500.0,9500.0,9500.0,9500.0,1661.0
2023-05-19,9500.0,9500.0,9500.0,9500.0,5922.0
2023-05-22,9500.0,9500.0,9500.0,9500.0,3081.0
2023-05-23,9480.0,9500.0,9480.0,9500.0,5544.0
2023-05-24,9360.0,9450.0,9360.0,9450.0,25134.0
2023-05-25,9450.0,9590.0,9450.0,9590.0,2003.0
2023-05-26,9590.0,9590.0,9500.0,9500.0,952.0
2023-05-29,9590.0,9590.0,9500.0,9500.0,952.0
2023-05-30,9500.0,9500.0,9500.0,9500.0,574.0
2023-05-31,9500.0,9575.0,9500.0,9575.0,31509.0
2023-06-01,9590.0,9590.0,9575.0,9575.0,1712.0
2023-06-02,9590.0,9590.0,9550.0,9550.0,31757.0
2023-06-05,9590.0,9600.0,9590.0,9600.0,4083.0
2023-06-06,9600.0,9600.0,9600.0,9600.0,2954.0
2023-06-07,9650.0,9650.0,9605.0,9605.0,1835.0
2023-06-08,9655.0,9655.0,9550.0,9550.0,31907.0
2023-06-09,9990.0,9990.0,9950.0,9950.0,560.0
2023-06-12,9950.0,9950.0,9600.0,9600.0,3004.0
2023-06-13,9480.0,9480.0,9210.0,9210.0,6273.0
2023-06-14,9210.0,9450.0,9210.0,9450.0,4864.0
2023-06-15,9300.0,9305.0,9300.0,9305.0,2248.0
2023-06-16,9580.0,9580.0,9455.0,9455.0,312.0
2023-06-19,9455.0,9455.0,9400.0,9400.0,3167.0
2023-06-20,9400.0,9545.0,9400.0,9545.0,12744.0
2023-06-21,9520.0,9520.0,9500.0,9500.0,14062.0
2023-06-22,9500.0,9500.0,9500.0,9500.0,15025.0
2023-06-23,9500.0,9500.0,9500.0,9500.0,9652.0
2023-06-26,9505.0,9505.0,9500.0,9500.0,2147.0
2023-06-27,9500.0,9500.0,9500.0,9500.0,14981.0
2023-06-28,9500.0,9500.0,9500.0,9500.0,14981.0
2023-06-29,9500.0,9505.0,9500.0,9505.0,5094.0
2023-06-30,9500.0,9510.0,9500.0,9510.0,403.0
2023-07-03,9510.0,9560.0,9510.0,9560.0,8897.0
2023-07-04,9560.0,9610.0,9560.0,9610.0,2841.0
2023-07-05,9605.0,9700.0,9605.0,9700.0,4912.0
2023-07-06,9700.0,9800.0,9700.0,9800.0,2565.0
2023-07-07,9900.0,9900.0,9890.0,9890.0,6535.0
2023-07-10,9890.0,10000.0,9890.0,10000.0,14481.0
2023-07-11,10000.0,10000.0,10000.0,10000.0,4545.0
2023-07-12,10000.0,10005.0,10000.0,10005.0,828.0
2023-07-13,10000.0,10000.0,10000.0,10000.0,41454.0
2023-07-14,9995.0,9995.0,9995.0,9995.0,1164.0
2023-07-17,9990.0,9990.0,9990.0,9990.0,6312.0
2023-07-18,10000.0,10000.0,9950.0,9950.0,6167.0
2023-07-19,9990.0,9995.0,9990.0,9995.0,1229.0
2023-07-20,10000.0,10000.0,9995.0,9995.0,1899.0
2023-07-21,9995.0,9995.0,9995.0,9995.0,3767.0
2023-07-24,9995.0,9995.0,9990.0,9990.0,2322.0
2023-07-25,9995.0,9995.0,9995.0,9995.0,1773.0
2023-07-26,9995.0,10000.0,9995.0,10000.0,7122.0
