date,open,high,low,close,volume
2021-04-15,5800.000000057999,5800.000000057999,5700.000000057,5700.000000057,140.0
2021-04-16,5700.000000057,5700.000000057,5700.000000057,5700.000000057,2240.0
2021-04-19,6127.5000000612745,6127.5000000612745,6127.5000000612745,6127.5000000612745,40.0
2021-04-21,6200.000000061999,6200.000000061999,6200.000000061999,6200.000000061999,0.0
2021-04-22,6200.000000061999,6200.000000061999,6200.000000061999,6200.000000061999,450.0
2021-04-28,6200.000000061999,6200.000000061999,6200.000000061999,6200.000000061999,20.0
2021-05-03,6200.000000061999,6200.000000061999,6200.000000061999,6200.000000061999,60.0
2021-05-05,6200.000000061999,6600.000000066,6200.000000061999,6600.000000066,490.0
2021-05-06,6601.00000006601,6601.00000006601,6601.00000006601,6601.00000006601,40.0
2021-05-07,7096.00000007096,7096.00000007096,7096.00000007096,7096.00000007096,140.0
2021-05-10,7096.00000007096,7096.00000007096,7096.00000007096,7096.00000007096,10.0
2021-05-11,7096.00000007096,7096.00000007096,7096.00000007096,7096.00000007096,10.0
2021-05-12,7096.00000007096,7096.00000007096,7096.00000007096,7096.00000007096,10.0
2021-05-14,7050.0000000705,7100.000000070999,7050.0000000705,7100.000000070999,110.0
2021-05-18,7100.000000070999,7200.000000072,7100.000000070999,7200.000000072,4800.0
2021-05-19,7200.000000072,7200.500000072005,7200.000000072,7200.500000072005,2190.0
2021-05-20,7250.500000072505,7250.500000072505,7250.500000072505,7250.500000072505,20.0
2021-05-21,7400.500000074006,7400.500000074006,7400.500000074006,7400.500000074006,140.0
2021-05-24,7400.500000074006,7400.500000074006,7400.500000074006,7400.500000074006,140.0
2021-05-25,7100.000000070999,7100.000000070999,7100.000000070999,7100.000000070999,390.0
2021-05-26,7100.000000070999,7100.000000070999,7100.000000070999,7100.000000070999,370.0
2021-05-31,7200.000000072,7200.000000072,7200.000000072,7200.000000072,0.0
2021-06-01,7200.000000072,7200.000000072,7200.000000072,7200.000000072,40.0
2021-06-02,7200.500000072005,7200.500000072005,7200.000000072,7200.000000072,990.0
2021-06-08,7201.00000007201,7201.00000007201,7201.00000007201,7201.00000007201,30.0
2021-06-09,7200.000000072,7200.000000072,7200.000000072,7200.000000072,250.0
2021-06-11,7205.500000072056,7205.500000072056,7205.500000072056,7205.500000072056,30.0
2021-06-16,7400.000000073999,7400.000000073999,7400.000000073999,7400.000000073999,0.0
2021-06-18,7400.000000073999,7400.000000073999,7400.000000073999,7400.000000073999,10.0
2021-06-21,7400.000000073999,7400.000000073999,7400.000000073999,7400.000000073999,40.0
2021-06-22,7400.000000073999,7400.000000073999,7400.000000073999,7400.000000073999,30.0
2021-06-23,7400.500000074006,7400.500000074006,7400.500000074006,7400.500000074006,30.0
2021-06-24,7400.500000074006,7400.500000074006,7400.500000074006,7400.500000074006,30.0
2021-06-29,7401.500000074014,7401.500000074014,7401.500000074014,7401.500000074014,0.0
2021-07-02,7956.00000007956,7956.00000007956,7956.00000007956,7956.00000007956,40.0
2021-07-05,7956.00000007956,7956.00000007956,7956.00000007956,7956.00000007956,20.0
2021-07-06,7400.000000073999,8552.500000085525,7400.000000073999,8552.500000085525,250.0
2021-07-07,9193.500000091935,9193.500000091935,9193.500000091935,9193.500000091935,10.0
2021-07-12,9190.0000000919,9190.0000000919,9190.0000000919,9190.0000000919,1010.0
2021-07-13,9180.0000000918,9180.0000000918,9180.0000000918,9180.0000000918,190.0
2021-07-14,9170.0000000917,9180.0000000918,9170.0000000917,9180.0000000918,640.0
2021-07-15,9180.500000091804,9180.500000091804,9180.0000000918,9180.0000000918,150.0
2021-07-16,8700.000000087,9170.0000000917,8700.000000087,9170.0000000917,10.0
2021-07-19,9180.0000000918,9180.0000000918,9180.0000000918,9180.0000000918,190.0
2021-07-20,9180.0000000918,9180.0000000918,9180.0000000918,9180.0000000918,190.0
2021-07-22,9170.0000000917,9170.0000000917,9170.0000000917,9170.0000000917,70.0
2021-07-23,9170.0000000917,9180.0000000918,9170.0000000917,9180.0000000918,1680.0
2021-07-27,9180.500000091804,9180.500000091804,9180.500000091804,9180.500000091804,70.0
2021-08-03,8239.00000008239,8239.00000008239,8239.00000008239,8239.00000008239,10.0
2021-08-04,8856.500000088565,8856.500000088565,8856.500000088565,8856.500000088565,0.0
2021-08-09,9520.500000095204,9520.500000095204,9520.500000095204,9520.500000095204,10.0
2021-08-10,9710.500000097103,9800.000000097998,9710.500000097103,9800.000000097998,70.0
2021-08-11,10535.000000105349,10535.000000105349,10535.000000105349,10535.000000105349,40.0
2021-08-12,11325.000000113248,11325.000000113248,11325.000000113248,11325.000000113248,190.0
2021-08-16,12170.0000001217,12170.0000001217,12170.0000001217,12170.0000001217,10.0
2021-08-18,13082.500000130824,13082.500000130824,13082.500000130824,13082.500000130824,180.0
2021-08-19,14063.500000140632,14063.500000140632,14063.500000140632,14063.500000140632,50.0
2021-08-20,14063.500000140632,15118.000000151176,14063.500000140632,15118.000000151176,550.0
2021-08-23,16251.500000162516,16251.500000162516,14000.00000014,14000.00000014,810.0
2021-08-24,14100.000000141,14100.000000141,12950.500000129505,12950.500000129505,780.0
2021-08-25,12950.500000129505,12950.500000129505,12174.00000012174,12174.00000012174,310.0
2021-08-26,12185.000000121849,12185.000000121849,12170.0000001217,12170.0000001217,170.0
2021-08-31,11300.000000113,11350.0000001135,11300.000000113,11350.0000001135,300.0
2021-09-01,11345.500000113454,11345.500000113454,11345.500000113454,11345.500000113454,30.0
2021-09-02,11340.0000001134,11340.0000001134,10495.00000010495,10495.00000010495,260.0
2021-09-06,10490.0000001049,10490.0000001049,9710.0000000971,9710.0000000971,720.0
2021-09-07,10438.00000010438,10438.00000010438,9500.500000095006,9500.500000095006,80.0
2021-09-08,9500.000000095,9500.000000095,9500.000000095,9500.000000095,48850.0
2021-09-10,10000.0000001,10212.500000102124,10000.0000001,10212.500000102124,40.0
2021-09-13,10300.000000103,10416.500000104164,10300.000000103,10416.500000104164,370.0
2021-09-15,10600.000000106,10600.000000106,9860.0000000986,9860.0000000986,80.0
2021-09-16,9851.00000009851,9851.00000009851,9851.00000009851,9851.00000009851,110.0
2021-09-21,10500.000000105,10500.000000105,10500.000000105,10500.000000105,90.0
2021-09-22,10500.000000105,10500.000000105,10200.000000101998,10200.000000101998,1020.0
2021-09-23,10200.000000101998,10200.000000101998,10200.000000101998,10200.000000101998,20.0
2021-09-24,10400.000000104,10400.000000104,9851.00000009851,9851.00000009851,30.0
2021-10-01,9900.000000099,9900.000000099,9900.000000099,9900.000000099,140.0
2021-10-04,10200.000000101998,10200.000000101998,10200.000000101998,10200.000000101998,140.0
2021-10-11,9855.500000098556,10150.0000001015,9855.500000098556,10150.0000001015,70.0
2021-10-12,10000.0000001,10000.500000100004,10000.0000001,10000.500000100004,3160.0
2021-10-13,10100.000000101,10100.000000101,10100.000000101,10100.000000101,10.0
2021-10-15,10100.000000101,10100.000000101,10000.500000100004,10000.500000100004,950.0
2021-10-18,10100.000000101,10100.000000101,10000.500000100004,10000.500000100004,950.0
2021-10-20,10200.000000101998,10200.000000101998,10200.000000101998,10200.000000101998,310.0
2021-10-21,10200.000000101998,10200.000000101998,10200.000000101998,10200.000000101998,150.0
2021-10-22,10200.000000101998,10200.000000101998,10200.000000101998,10200.000000101998,150.0
2021-10-25,10965.000000109649,10965.000000109649,10965.000000109649,10965.000000109649,50.0
2021-10-26,11787.000000117869,11787.000000117869,11787.000000117869,11787.000000117869,140.0
2021-10-27,12022.500000120224,12671.000000126707,12022.500000120224,12671.000000126707,380.0
2021-10-28,13621.00000013621,13621.00000013621,13621.00000013621,13621.00000013621,200.0
2021-10-29,13621.00000013621,13621.00000013621,13621.00000013621,13621.00000013621,0.0
2021-11-01,13621.00000013621,13621.00000013621,13621.00000013621,13621.00000013621,0.0
2021-11-02,12600.000000126,12600.000000126,12600.000000126,12600.000000126,30.0
2021-11-03,12599.500000125994,12600.000000126,12599.500000125994,12600.000000126,20.0
2021-11-04,12600.000000126,12600.000000126,12600.000000126,12600.000000126,12120.0
2021-11-05,12000.00000012,12600.000000126,12000.00000012,12600.000000126,160.0
2021-11-09,12600.500000126003,12600.500000126003,12600.500000126003,12600.500000126003,450.0
2021-11-10,13500.000000134998,13500.000000134998,13500.000000134998,13500.000000134998,50.0
2021-11-11,12600.500000126003,12600.500000126003,12600.000000126,12600.000000126,80.0
2021-11-12,12600.000000126,12600.000000126,12600.000000126,12600.000000126,460.0
2021-11-15,12600.000000126,12600.000000126,12600.000000126,12600.000000126,460.0
2021-11-17,12600.000000126,12600.000000126,12600.000000126,12600.000000126,440.0
2021-11-18,13400.000000134,13400.000000134,13400.000000134,13400.000000134,0.0
2021-11-19,12600.000000126,14000.00000014,12600.000000126,14000.00000014,5190.0
2021-11-22,14980.000000149796,14980.000000149796,14980.000000149796,14980.000000149796,4590.0
2021-11-23,13900.000000138996,13900.000000138996,13900.000000138996,13900.000000138996,150.0
2021-11-24,14000.00000014,14000.00000014,12910.0000001291,12910.0000001291,90.0
2021-11-25,13000.500000130003,13000.500000130003,13000.500000130003,13000.500000130003,0.0
2021-11-29,13500.000000134998,13500.000000134998,13500.000000134998,13500.000000134998,0.0
2021-12-01,13700.000000137,13700.000000137,13500.500000135004,13500.500000135004,70.0
2021-12-02,13502.500000135024,13502.500000135024,13502.500000135024,13502.500000135024,300.0
2021-12-06,13500.000000134998,13500.500000135004,13500.000000134998,13500.500000135004,110.0
2021-12-07,14200.000000141998,14510.0000001451,14200.000000141998,14510.0000001451,20.0
2021-12-08,14520.0000001452,14520.0000001452,14520.0000001452,14520.0000001452,60.0
2021-12-09,14520.0000001452,14520.0000001452,14520.0000001452,14520.0000001452,130.0
2021-12-13,14550.0000001455,14550.0000001455,14520.0000001452,14520.0000001452,60.0
2021-12-14,14550.0000001455,14550.0000001455,14520.0000001452,14520.0000001452,90.0
2021-12-15,14520.0000001452,14600.000000146,14520.0000001452,14600.000000146,1410.0
2021-12-16,14600.000000146,14600.000000146,14600.000000146,14600.000000146,180.0
2021-12-20,14500.000000145,14600.000000146,14500.000000145,14600.000000146,430.0
2021-12-22,14600.000000146,14600.000000146,14600.000000146,14600.000000146,50.0
2021-12-23,14700.000000146998,14700.000000146998,14700.000000146998,14700.000000146998,0.0
2021-12-24,14700.000000146998,14700.000000146998,14700.000000146998,14700.000000146998,30.0
2021-12-27,14700.000000146998,14700.000000146998,14700.000000146998,14700.000000146998,10.0
2021-12-28,14700.000000146998,14700.000000146998,14700.000000146998,14700.000000146998,20.0
2021-12-29,14600.000000146,14990.0000001499,14600.000000146,14990.0000001499,190.0
2021-12-30,14500.500000145004,15600.000000156,14500.500000145004,15600.000000156,1290.0
2022-01-03,14430.0000001443,14430.0000001443,14430.0000001443,14430.0000001443,0.0
2022-01-04,13400.000000134,14400.000000144,13400.000000134,14400.000000144,60.0
2022-01-05,14400.000000144,14500.000000145,14400.000000144,14500.000000145,250.0
2022-01-07,15000.000000149998,15000.000000149998,15000.000000149998,15000.000000149998,160.0
2022-01-10,15000.000000149998,15400.000000153996,15000.000000149998,15400.000000153996,400.0
2022-01-11,15400.000000153996,15400.000000153996,15400.000000153996,15400.000000153996,280.0
2022-01-14,15400.000000153996,15400.000000153996,15400.000000153996,15400.000000153996,1000.0
2022-01-17,15490.0000001549,15600.000000156,15490.0000001549,15600.000000156,340.0
2022-01-19,15600.000000156,15600.000000156,15600.000000156,15600.000000156,80.0
2022-01-20,15600.000000156,15700.000000156995,15600.000000156,15700.000000156995,90.0
2022-01-21,15700.000000156995,15700.000000156995,15700.000000156995,15700.000000156995,210.0
